joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
-0.032991,-0.258397,0.029219,-0.068552,-0.077150,0.028691,0.022393,0.054897,0.098952,0.339672,0.256547,-0.219725,0.058407,-0.147361,-0.089409,0.135567,-0.170491,-0.008092,0.029820,-0.064613,-0.087125,0.024592,0.122979,-0.003147,-0.032437,-0.061151,0.017063,0.007887,-0.031883
-0.060417,-0.473203,0.053509,-0.125540,-0.141286,0.052541,0.041009,0.100532,0.181212,0.622042,0.469816,-0.402383,0.106961,-0.269863,-0.163735,0.248265,-0.312220,-0.014819,0.054610,-0.118325,-0.159552,0.045035,0.225211,-0.005764,-0.059402,-0.111986,0.031248,0.014443,-0.058388
-0.093438,-0.731831,0.082754,-0.194154,-0.218505,0.081258,0.063422,0.155478,0.280253,0.962018,0.726593,-0.622305,0.165421,-0.417356,-0.253224,0.383954,-0.482864,-0.022918,0.084457,-0.182996,-0.246755,0.069649,0.348300,-0.008914,-0.091867,-0.173192,0.048327,0.022336,-0.090300
-0.130450,-1.021717,0.115534,-0.271060,-0.305057,0.113445,0.088544,0.217064,0.391264,1.343082,1.014404,-0.868806,0.230946,-0.582675,-0.353528,0.536042,-0.674131,-0.031996,0.117911,-0.255482,-0.344497,0.097238,0.486266,-0.012445,-0.128257,-0.241796,0.067470,0.031184,-0.126069
-0.169967,-1.331225,0.150533,-0.353172,-0.397468,0.147810,0.115366,0.282819,0.509789,1.749942,1.321697,-1.131993,0.300906,-0.759185,-0.460622,0.698425,-0.878345,-0.041689,0.153630,-0.332876,-0.448856,0.126694,0.633570,-0.016215,-0.167110,-0.315043,0.087908,0.040630,-0.164259
-0.210623,-1.649653,0.186540,-0.437651,-0.492542,0.183167,0.142962,0.350469,0.631730,2.168526,1.637846,-1.402765,0.372883,-0.940781,-0.570802,0.865488,-1.088445,-0.051661,0.190378,-0.412499,-0.556222,0.157000,0.785119,-0.020094,-0.207082,-0.390401,0.108936,0.050349,-0.203550
-0.251170,-1.967228,0.222451,-0.521903,-0.587361,0.218428,0.170483,0.417938,0.753345,2.585990,1.953148,-1.672811,0.444666,-1.121891,-0.680688,1.032103,-1.297981,-0.061606,0.227028,-0.491910,-0.663300,0.187224,0.936263,-0.023962,-0.246948,-0.465557,0.129907,0.060042,-0.242735
-0.290479,-2.275108,0.257266,-0.603583,-0.679286,0.252613,0.197165,0.483348,0.871247,2.990708,2.258824,-1.934613,0.514258,-1.297472,-0.787218,1.193631,-1.501121,-0.071248,0.262559,-0.568896,-0.767109,0.216525,1.082792,-0.027712,-0.285596,-0.538419,0.150238,0.069438,-0.280724
-0.327540,-2.565381,0.290089,-0.680592,-0.765954,0.284843,0.222320,0.545016,0.982406,3.372282,2.547020,-2.181444,0.579871,-1.463012,-0.887657,1.345923,-1.692644,-0.080338,0.296057,-0.641479,-0.864982,0.244151,1.220942,-0.031248,-0.322035,-0.607114,0.169406,0.078298,-0.316541
-0.361462,-2.831068,0.320133,-0.751078,-0.845280,0.314343,0.245345,0.601461,1.084150,3.721536,2.810805,-2.407367,0.639926,-1.614531,-0.979588,1.485315,-1.867944,-0.088658,0.326719,-0.707914,-0.954565,0.269436,1.347390,-0.034484,-0.355386,-0.669990,0.186951,0.086407,-0.349324
-0.391472,-3.066117,0.346712,-0.813437,-0.915460,0.340441,0.265715,0.651398,1.174162,4.030517,3.044172,-2.607239,0.693056,-1.748577,-1.060918,1.608633,-2.023031,-0.096019,0.353845,-0.766689,-1.033818,0.291806,1.459257,-0.037347,-0.384892,-0.725616,0.202473,0.093581,-0.378326
-0.416917,-3.265411,0.369248,-0.866309,-0.974964,0.362570,0.282986,0.693738,1.250481,4.292496,3.242039,-2.776707,0.738103,-1.862233,-1.129877,1.713192,-2.154525,-0.102260,0.376844,-0.816523,-1.101015,0.310773,1.554107,-0.039775,-0.409910,-0.772780,0.215633,0.099663,-0.402917
-0.437263,-3.424761,0.387267,-0.908584,-1.022541,0.380263,0.296796,0.727592,1.311503,4.501967,3.400249,-2.912208,0.774122,-1.953108,-1.185014,1.796795,-2.259664,-0.107251,0.395234,-0.856369,-1.154743,0.325939,1.629946,-0.041716,-0.429913,-0.810491,0.226156,0.104527,-0.422579
-0.452092,-3.540909,0.400401,-0.939398,-1.057220,0.393159,0.306861,0.752267,1.355982,4.654647,3.515565,-3.010973,0.800376,-2.019346,-1.225203,1.857732,-2.336299,-0.110888,0.408638,-0.885412,-1.193905,0.336993,1.685225,-0.043131,-0.444493,-0.837978,0.233826,0.108072,-0.436910
-0.461109,-3.611529,0.408386,-0.958133,-1.078305,0.401000,0.312981,0.767271,1.383025,4.747479,3.585679,-3.071024,0.816339,-2.059620,-1.249638,1.894782,-2.382894,-0.113100,0.416788,-0.903070,-1.217717,0.343714,1.718835,-0.043991,-0.453358,-0.854691,0.238489,0.110227,-0.445624
-0.464134,-3.635224,0.411066,-0.964420,-1.085380,0.403631,0.315035,0.772305,1.392099,4.778627,3.609205,-3.091173,0.821695,-2.073133,-1.257837,1.907214,-2.398528,-0.113842,0.419523,-0.908995,-1.225706,0.345969,1.730112,-0.044279,-0.456333,-0.860299,0.240054,0.110950,-0.448548
-0.461109,-3.611529,0.408386,-0.958133,-1.078305,0.401000,0.312981,0.767271,1.383025,4.747479,3.585679,-3.071024,0.816339,-2.059620,-1.249638,1.894782,-2.382894,-0.113100,0.416788,-0.903070,-1.217717,0.343714,1.718835,-0.043991,-0.453358,-0.854691,0.238489,0.110227,-0.445624
-0.452092,-3.540909,0.400401,-0.939398,-1.057220,0.393159,0.306861,0.752267,1.355982,4.654647,3.515565,-3.010973,0.800376,-2.019346,-1.225203,1.857732,-2.336299,-0.110888,0.408638,-0.885412,-1.193905,0.336993,1.685225,-0.043131,-0.444493,-0.837978,0.233826,0.108072,-0.436910
-0.437263,-3.424761,0.387267,-0.908584,-1.022541,0.380263,0.296796,0.727592,1.311503,4.501967,3.400249,-2.912208,0.774122,-1.953108,-1.185014,1.796795,-2.259664,-0.107251,0.395234,-0.856369,-1.154743,0.325939,1.629946,-0.041716,-0.429913,-0.810491,0.226156,0.104527,-0.422579
-0.416917,-3.265411,0.369248,-0.866309,-0.974964,0.362570,0.282986,0.693738,1.250481,4.292496,3.242039,-2.776707,0.738103,-1.862233,-1.129877,1.713192,-2.154525,-0.102260,0.376844,-0.816523,-1.101015,0.310773,1.554107,-0.039775,-0.409910,-0.772780,0.215633,0.099663,-0.402917
-0.391472,-3.066117,0.346712,-0.813437,-0.915460,0.340441,0.265715,0.651398,1.174162,4.030517,3.044172,-2.607239,0.693056,-1.748577,-1.060918,1.608633,-2.023031,-0.096019,0.353845,-0.766689,-1.033818,0.291806,1.459257,-0.037347,-0.384892,-0.725616,0.202473,0.093581,-0.378326
-0.361462,-2.831068,0.320133,-0.751078,-0.845280,0.314343,0.245345,0.601461,1.084150,3.721536,2.810805,-2.407367,0.639926,-1.614531,-0.979588,1.485315,-1.867944,-0.088658,0.326719,-0.707914,-0.954565,0.269436,1.347390,-0.034484,-0.355386,-0.669990,0.186951,0.086407,-0.349324
-0.327540,-2.565381,0.290089,-0.680592,-0.765954,0.284843,0.222320,0.545016,0.982406,3.372282,2.547020,-2.181444,0.579871,-1.463012,-0.887657,1.345923,-1.692644,-0.080338,0.296057,-0.641479,-0.864982,0.244151,1.220942,-0.031248,-0.322035,-0.607114,0.169406,0.078298,-0.316541
-0.290479,-2.275108,0.257266,-0.603583,-0.679286,0.252613,0.197165,0.483348,0.871247,2.990708,2.258824,-1.934613,0.514258,-1.297472,-0.787218,1.193631,-1.501121,-0.071248,0.262559,-0.568896,-0.767109,0.216525,1.082792,-0.027712,-0.285596,-0.538419,0.150238,0.069438,-0.280724
-0.251170,-1.967228,0.222451,-0.521903,-0.587361,0.218428,0.170483,0.417938,0.753345,2.585990,1.953148,-1.672811,0.444666,-1.121891,-0.680688,1.032103,-1.297981,-0.061606,0.227028,-0.491910,-0.663300,0.187224,0.936263,-0.023962,-0.246948,-0.465557,0.129907,0.060042,-0.242735
-0.210623,-1.649653,0.186540,-0.437651,-0.492542,0.183167,0.142962,0.350469,0.631730,2.168526,1.637846,-1.402765,0.372883,-0.940781,-0.570802,0.865488,-1.088445,-0.051661,0.190378,-0.412499,-0.556222,0.157000,0.785119,-0.020094,-0.207082,-0.390401,0.108936,0.050349,-0.203550
-0.169967,-1.331225,0.150533,-0.353172,-0.397468,0.147810,0.115366,0.282819,0.509789,1.749942,1.321697,-1.131993,0.300906,-0.759185,-0.460622,0.698425,-0.878345,-0.041689,0.153630,-0.332876,-0.448856,0.126694,0.633570,-0.016215,-0.167110,-0.315043,0.087908,0.040630,-0.164259
-0.130450,-1.021717,0.115534,-0.271060,-0.305057,0.113445,0.088544,0.217064,0.391264,1.343082,1.014404,-0.868806,0.230946,-0.582675,-0.353528,0.536042,-0.674131,-0.031996,0.117911,-0.255482,-0.344497,0.097238,0.486266,-0.012445,-0.128257,-0.241796,0.067470,0.031184,-0.126069
-0.093438,-0.731831,0.082754,-0.194154,-0.218505,0.081258,0.063422,0.155478,0.280253,0.962018,0.726593,-0.622305,0.165421,-0.417356,-0.253224,0.383954,-0.482864,-0.022918,0.084457,-0.182996,-0.246755,0.069649,0.348300,-0.008914,-0.091867,-0.173192,0.048327,0.022336,-0.090300
-0.060417,-0.473203,0.053509,-0.125540,-0.141286,0.052541,0.041009,0.100532,0.181212,0.622042,0.469816,-0.402383,0.106961,-0.269863,-0.163735,0.248265,-0.312220,-0.014819,0.054610,-0.118325,-0.159552,0.045035,0.225211,-0.005764,-0.059402,-0.111986,0.031248,0.014443,-0.058388
-0.032991,-0.258397,0.029219,-0.068552,-0.077150,0.028691,0.022393,0.054897,0.098952,0.339672,0.256547,-0.219725,0.058407,-0.147361,-0.089409,0.135567,-0.170491,-0.008092,0.029820,-0.064613,-0.087125,0.024592,0.122979,-0.003147,-0.032437,-0.061151,0.017063,0.007887,-0.031883
-0.012884,-0.100909,0.011411,-0.026771,-0.030129,0.011204,0.008745,0.021438,0.038643,0.132648,0.100186,-0.085807,0.022809,-0.057547,-0.034916,0.052942,-0.066580,-0.003160,0.011645,-0.025232,-0.034024,0.009604,0.048025,-0.001229,-0.012667,-0.023881,0.006664,0.003080,-0.012451
-0.001936,-0.015165,0.001715,-0.004023,-0.004528,0.001684,0.001314,0.003222,0.005807,0.019934,0.015056,-0.012895,0.003428,-0.008648,-0.005247,0.007956,-0.010006,-0.000475,0.001750,-0.003792,-0.005113,0.001443,0.007217,-0.000185,-0.001904,-0.003589,0.001001,0.000463,-0.001871
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
-0.038274,-0.059199,-0.020450,-0.004248,-0.038581,-0.054302,-0.032248,0.024310,0.000000,0.111408,0.093686,-0.183045,-0.107681,-0.012506,-0.030873,0.027497,-0.017053,-0.025114,-0.011402,-0.098901,0.121554,0.286530,0.203346,-0.102290,0.089821,-0.091826,-0.152991,0.107606,0.028185
-0.114822,-0.177597,-0.061350,-0.012744,-0.115744,-0.162906,-0.096744,0.072931,0.000000,0.334225,0.281059,-0.549134,-0.323044,-0.037519,-0.092619,0.082491,-0.051159,-0.075341,-0.034206,-0.296703,0.364663,0.859591,0.610037,-0.306869,0.269463,-0.275478,-0.458972,0.322819,0.084556
-0.191370,-0.295995,-0.102250,-0.021240,-0.192906,-0.271510,-0.161240,0.121552,0.000000,0.557042,0.468432,-0.915224,-0.538406,-0.062531,-0.154365,0.137484,-0.085266,-0.125568,-0.057010,-0.494505,0.607771,1.432651,1.016729,-0.511448,0.449104,-0.459130,-0.764953,0.538031,0.140927
