index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,right_hand_dq_0,right_hand_dq_1,right_hand_dq_2,right_hand_dq_3,right_hand_dq_4,right_hand_dq_5,right_hand_dq_6
0,0.000,1786751905516.031,28863438.431,0.000000000,0.004159686,-0.001684496,-0.001351874,0.000385945,0.000079107,0.000638241,0.000118423
1,19.990,1786751905536.020,28863458.420,0.000000000,0.004014466,0.003003645,-0.251498878,0.266875952,0.259026915,0.275324464,0.260339439
2,39.988,1786751905556.018,28863478.418,0.000000000,0.003809094,0.002605249,-0.655290008,0.656540990,0.663106143,0.685806274,0.667604446
3,59.990,1786751905576.020,28863498.420,0.000000000,0.003789305,0.000185950,-0.955343187,0.929500341,0.954821408,0.952548563,0.958457410
4,79.988,1786751905596.018,28863518.419,0.000000000,0.003769035,-0.001300034,-1.178589106,1.139597654,1.168510795,1.148118258,1.169970751
5,99.986,1786751905616.017,28863538.417,0.000000000,0.003815908,-0.002059774,-1.342143297,1.290715218,1.323451400,1.270844817,1.320603967
6,119.985,1786751905636.016,28863558.416,0.000000000,0.003838363,-0.002545327,-1.461502075,1.389603257,1.433906794,1.340539813,1.426666737
7,139.988,1786751905656.018,28863578.418,0.000000000,0.003824865,-0.002976663,-1.548884749,1.444777369,1.511616707,1.384127855,1.502710104
8,159.988,1786751905676.019,28863598.419,0.000000000,0.003837165,-0.003394972,-1.598952651,1.453160405,1.552170277,1.407031298,1.545486093
9,179.985,1786751905696.016,28863618.416,0.000000000,0.003899953,-0.003807252,-1.650942445,1.446598649,1.590745211,1.427737713,1.588189483
10,199.987,1786751905716.018,28863638.418,0.000000000,0.004037782,-0.003512242,-1.689419031,1.432458401,1.617185950,1.432856679,1.617494702
11,219.989,1786751905736.020,28863658.420,0.000000000,0.004116980,-0.002444160,-1.715450883,1.428444266,1.637462974,1.435626864,1.638776302
12,239.987,1786751905756.018,28863678.418,0.000000000,0.004155580,-0.002401327,-1.733210444,1.449344158,1.655640244,1.461398363,1.657618880
13,259.988,1786751905776.018,28863698.418,0.000000000,0.004255551,-0.002165094,-1.744758487,1.501768231,1.674102545,1.520412683,1.676608324
14,279.986,1786751905796.017,28863718.417,0.000000000,0.004305157,-0.001915125,-1.750907898,1.573836446,1.692031145,1.613362432,1.697018743
15,299.989,1786751905816.019,28863738.420,0.000000000,0.004286068,-0.001147582,-1.751662493,1.666818261,1.710572720,1.723681927,1.717988253
16,319.988,1786751905836.019,28863758.419,0.000000000,0.004234113,-0.001378885,-1.751855135,1.746819735,1.725224614,1.795743346,1.732149124
17,339.985,1786751905856.016,28863778.416,0.000000000,0.004094444,-0.000498101,-1.752394438,1.771731734,1.732041240,1.794173837,1.736382246
18,359.985,1786751905876.015,28863798.415,0.000000000,0.003876494,0.000889927,-1.754085660,1.730055928,1.731101036,1.722998738,1.733085990
19,379.989,1786751905896.019,28863818.419,0.000000000,0.003734665,0.001046437,-1.756182194,1.672671795,1.727050304,1.669959903,1.730906010
20,399.987,1786751905916.018,28863838.418,0.000000000,0.003749149,-0.000597451,-1.761705518,1.600066185,1.719971776,1.614488125,1.726842880
21,419.990,1786751905936.021,28863858.421,0.000000000,0.003890458,-0.000996507,-1.765536666,1.573050022,1.716514230,1.592603683,1.723508835
22,439.987,1786751905956.018,28863878.418,0.000000000,0.003982862,-0.000773350,-1.765793204,1.581169128,1.716780305,1.597367764,1.722350359
23,459.988,1786751905976.019,28863898.419,0.000000000,0.004098348,-0.000730963,-1.763310790,1.615056276,1.719203115,1.618138313,1.721841216
24,479.986,1786751905996.017,28863918.417,0.000000000,0.004236354,0.000266889,-1.754406691,1.702578783,1.726945519,1.678614497,1.724575162
25,499.986,1786751906016.017,28863938.417,0.000000000,0.004311081,0.001094124,-1.741648197,1.806795239,1.736589313,1.767122984,1.730352283
26,519.985,1786751906036.016,28863958.416,0.000000000,0.004226918,0.001526136,-1.731430650,1.881599784,1.743979454,1.832332611,1.735822201
27,539.985,1786751906056.016,28863978.416,0.000000000,0.004134058,0.001669760,-1.727045298,1.902658224,1.747615337,1.855688691,1.739577889
28,559.984,1786751906076.015,28863998.415,0.000000000,0.004049981,0.000786080,-1.727949858,1.871910095,1.746589661,1.857093573,1.742049694
29,579.985,1786751906096.016,28864018.416,0.000000000,0.004073747,-0.002576221,-1.736791730,1.786351562,1.736175060,1.807456136,1.735213161
30,599.986,1786751906116.016,28864038.416,0.000000000,0.004074136,-0.002298418,-1.741179705,1.747539759,1.730382204,1.771067142,1.729851842
31,619.986,1786751906136.016,28864058.416,0.000000000,0.004100659,-0.000984892,-1.742105603,1.733315468,1.727574706,1.749031305,1.726079464
32,639.984,1786751906156.015,28864078.415,0.000000000,0.004049523,0.000507972,-1.738725185,1.748491645,1.728458643,1.756523371,1.726205468
33,659.985,1786751906176.016,28864098.416,0.000000000,0.004039859,0.000848955,-1.734297872,1.767239094,1.729208350,1.771740437,1.726964116
34,679.986,1786751906196.017,28864118.417,0.000000000,0.004053141,0.000886583,-1.729855180,1.780602217,1.728388667,1.785480499,1.726770163
35,699.984,1786751906216.015,28864138.415,0.000000000,0.004055133,-0.000093710,-1.729622006,1.768515110,1.726500630,1.776879549,1.725697160
36,719.986,1786751906236.016,28864158.416,0.000000000,0.004077605,-0.001482332,-1.732471228,1.735900283,1.722257733,1.740885019,1.722475529
37,739.985,1786751906256.016,28864178.416,0.000000000,0.004092514,-0.001261331,-1.734196067,1.721480370,1.718662858,1.698166251,1.719304562
38,759.985,1786751906276.016,28864198.416,0.000000000,0.003959284,0.000491659,-1.731169701,1.740132928,1.717673182,1.690189004,1.719380021
39,779.985,1786751906296.016,28864218.416,0.000000000,0.003851010,-0.000411870,-1.730171561,1.718659043,1.717010617,1.694998264,1.719037414
40,799.985,1786751906316.016,28864238.416,0.000000000,0.003798925,-0.000916056,-1.732979774,1.688796163,1.718120098,1.690958619,1.720375299
41,819.985,1786751906336.016,28864258.416,0.000000000,0.003852926,0.001158350,-1.732187867,1.698078752,1.720818639,1.708747268,1.722190499
42,839.985,1786751906356.015,28864278.415,0.000000000,0.003860741,0.004391425,-1.725520253,1.762763619,1.725257397,1.766975164,1.725887179
43,859.987,1786751906376.017,28864298.417,0.000000000,0.003842202,0.003536882,-1.722103834,1.803482294,1.728943586,1.807840586,1.729232788
44,879.984,1786751906396.015,28864318.415,0.000000000,0.003982330,0.000767855,-1.723261476,1.782860637,1.729034185,1.791116953,1.728835940
45,899.985,1786751906416.016,28864338.416,0.000000000,0.004099298,-0.000408152,-1.725291967,1.678323269,1.726945758,1.674348474,1.726834059
46,919.988,1786751906436.019,28864358.419,0.000000000,0.004017572,-0.001392468,-1.729210138,1.501350164,1.726900458,1.486189604,1.726856947
47,939.985,1786751906456.016,28864378.416,0.000000000,0.003841952,-0.001989956,-1.734715581,1.275882363,1.729397535,1.268309355,1.728685737
48,959.985,1786751906476.016,28864398.416,0.000000000,0.003832126,-0.001515312,-1.733986855,1.045213580,1.729914427,1.048013806,1.728627682
49,979.984,1786751906496.015,28864418.415,0.000000000,0.003899041,0.001505481,-1.656911731,0.856245100,1.699875951,0.854241967,1.696979761
50,999.984,1786751906516.015,28864438.415,0.000000000,0.003779601,0.002474822,-1.511407614,0.690332472,1.591697931,0.685228646,1.588500738
51,1019.985,1786751906536.015,28864458.415,0.000000000,0.003586999,0.001449807,-1.329488635,0.509915829,1.433045626,0.522611797,1.428789854
52,1039.984,1786751906556.014,28864478.415,0.000000000,0.003541944,0.000836011,-1.130650401,0.347131908,1.243506551,0.373284101,1.242576122
53,1059.983,1786751906576.014,28864498.414,0.000000000,0.003583604,0.000481628,-0.975237906,0.239252761,1.088454485,0.265615284,1.091328025
54,1079.992,1786751906596.022,28864518.422,0.000000000,0.003668112,-0.000018188,-0.769632578,0.109542578,0.879097044,0.132154807,0.884041727
55,1099.986,1786751906616.017,28864538.417,0.000000000,0.003710477,-0.000774394,-0.577588379,0.016638309,0.679405570,0.024454815,0.684305549
56,1119.986,1786751906636.017,28864558.417,0.000000000,0.003859918,-0.000460347,-0.404963166,0.006161303,0.496243268,0.006591155,0.500021517
57,1139.986,1786751906656.017,28864578.417,0.000000000,0.003931439,0.001140613,-0.253694475,0.006764337,0.332750469,0.006098088,0.334817737
58,1159.985,1786751906676.016,28864598.416,0.000000000,0.003843625,0.003682063,-0.126036584,0.008961610,0.190956324,0.007861428,0.192983329
59,1179.985,1786751906696.016,28864618.416,0.000000000,0.003684689,0.003866595,-0.028073549,0.008654792,0.076756455,0.008121328,0.077100679
60,1199.984,1786751906716.014,28864638.415,0.000000000,0.003359445,0.001393300,-0.008194666,0.005979399,0.013605454,0.006869252,0.013411375
61,1219.986,1786751906736.017,28864658.417,0.000000000,0.003223288,-0.000427810,-0.006819582,0.004531793,0.007323644,0.005829478,0.007342320
62,1239.986,1786751906756.017,28864678.417,0.000000000,0.003365384,-0.002144471,-0.006812421,0.003239656,0.006923195,0.004346638,0.007012968
